bootstrap_draw,E,A,B,alpha,beta
602,1.689800117745665,0.3539685461709412,1.2402913051370121,0.33998242166520065,0.27987196710474105
603,1.6897476713678825,0.3540393031868574,1.2402606078169225,0.3399216503832331,0.27986877278701383
604,1.6899031054441445,0.35391965652327845,1.2402297615265694,0.3400288509438399,0.2798975485965659
605,1.6897767022484065,0.3539491881441787,1.2403385738674961,0.3399949516287966,0.27985058101009735
606,1.6898166440703903,0.3539817090216017,1.2402130915640828,0.33996936328952543,0.27987700912830693
607,1.6898065238150508,0.3539191375172795,1.2403249474049423,0.34002292408446605,0.2798520890854189
608,1.6897883900898547,0.35400352203825697,1.2403843546622348,0.3399598988568751,0.27989994243350735
609,1.6898439752567265,0.35396425087359257,1.2402375182961598,0.3399957334161162,0.27988707724580497
610,1.6897792142089643,0.3540136690587146,1.240348497301576,0.33995833730323105,0.2798900206959647
611,1.6897448634204497,0.3539829407744435,1.2403732818474296,0.3399718165552997,0.27985558127401927
612,1.6897352391616105,0.3540187349323173,1.2403426230808332,0.3399506507695447,0.27986745181047745
613,1.6898058893969283,0.3539755323152383,1.2403210943311027,0.33998906820857894,0.2798824157601494
614,1.6897860794330606,0.35395109627976334,1.2403409047536023,0.33999815131936595,0.27986287963905687
615,1.6897794678511922,0.35401924670961743,1.2402966440019842,0.3399544498719696,0.2798863145975404
616,1.6898510313739759,0.35394985709502297,1.240291216220872,0.34000131018598206,0.2798974001018127
617,1.6897682381598649,0.3540058560842914,1.2404314544345878,0.3399556404256099,0.27989613698670107
618,1.689768580257712,0.35402981978582776,1.2403196311280862,0.33994632172155176,0.2798902386510499
619,1.6897574093562564,0.35403349796714023,1.2402757302325615,0.3399232102145206,0.27987595629580114
620,1.68978528746503,0.3539555533353342,1.2402761557146667,0.3400032331001977,0.27984912741009155
621,1.6896623655846648,0.35401832819784285,1.2404830687250814,0.33994826329724437,0.279838437346517
622,1.6897771427237176,0.35396047070387593,1.2403268993845484,0.33998016944639736,0.2798558901582931
623,1.6896901621102205,0.3539967795434986,1.24033430459482,0.339965826582674,0.2798212501001648
624,1.689760835270746,0.3539257137803504,1.2403784212731586,0.340034302184112,0.27983637876878653
625,1.6897131647477268,0.35398879204170725,1.2404508381297463,0.33997659051066603,0.2798516000859478
626,1.6897823581658784,0.3540041746006909,1.2403227045290166,0.3399641372216593,0.27988423067801027
627,1.6898257379732353,0.35395640830867514,1.2403324779333165,0.33998905014257763,0.27988504316970675
628,1.689851152919068,0.35396526364682557,1.2402784565343252,0.3399879269791148,0.2799022979115713
629,1.6898413668367884,0.3539476585034569,1.2402617773226685,0.33999998199264225,0.27988085132461266
630,1.689756991462859,0.35395058872743645,1.2403937376060727,0.3399996891180972,0.27985015857328455
631,1.689721030245436,0.35397995834925816,1.2403946602667832,0.3399800744272121,0.27984395316368343
632,1.6898791590890625,0.3539433860448233,1.2402314744686123,0.3400046555188048,0.2798987799081851
633,1.6898555024577968,0.3539501567783706,1.2402678278313524,0.3399943485206764,0.2798929495218356
634,1.6898739998659502,0.35395293200135114,1.2402347338730653,0.3399989271945665,0.2799024889234907
635,1.689726050046169,0.3539810172553713,1.2404110781690976,0.33996447552399833,0.27985033962281897
636,1.6897502744345034,0.3539470614680507,1.2404198701581075,0.34000569248727036,0.2798472161317159
637,1.6898221000314722,0.3539461640383967,1.240348968995311,0.34000375349953155,0.27987950145789986
638,1.6898319513428035,0.3539416618073799,1.2402627002785123,0.34000733174220404,0.2798758593780321
639,1.6897557973731936,0.35400198303811264,1.2403504282554376,0.3399581648268596,0.27986769570901243
640,1.6898057216656528,0.3540004173266961,1.2402610722489333,0.3399668217435641,0.2798860948224748
641,1.6898085939417842,0.35396886338676475,1.240298806775565,0.33998452796955325,0.2798759063422454
642,1.689726304414089,0.3540226462107177,1.2403519069778086,0.33995691340231776,0.2798602337482541
643,1.6898204559875496,0.3539922212509477,1.2402695753665416,0.3399649948241084,0.27989416344969337
644,1.6897592025695753,0.3539679874431113,1.2403224386338794,0.33999264643579796,0.2798561847161904
645,1.6896315315529808,0.3540389398062795,1.2403797451782248,0.3399404835274108,0.27981681971710803
646,1.689802297020482,0.35398171659488087,1.240320150608823,0.33998286865591915,0.27988467492240465
647,1.6897569307712113,0.35399437647801646,1.2403183529093262,0.33997386843600175,0.2798626550470168
648,1.6898777021631926,0.3539559304792101,1.2402230849063338,0.3399897853223388,0.2799022926571216
649,1.6897263760424475,0.35402048054627144,1.2404170851442557,0.3399474007379317,0.2798752258419915
650,1.6898578245860765,0.35393045339092316,1.240262241124059,0.34001149722307905,0.27987892503158734
651,1.6896932323933036,0.3540459482942464,1.2403255649133085,0.33992086789190684,0.2798511644151048
652,1.6898086807643964,0.3539470323265025,1.2403548448398496,0.34000066926539135,0.27987319339930733
653,1.6898055635963476,0.3539905440545502,1.2403120802393572,0.3399792580137659,0.27989039220899453
654,1.6897224900773655,0.353977571529169,1.2404419938259472,0.33997039479875557,0.2798510089117123
655,1.6897321601628472,0.3540200032624655,1.240316269344617,0.33995658256919453,0.27985643929890935
656,1.6897281374971491,0.3539628793829763,1.2404245662757647,0.3399863835242756,0.27984287269393415
657,1.6898082989000576,0.3539926779860922,1.2402581726115642,0.33997277191599723,0.27988597928568504
658,1.6896922510004841,0.3540436231545781,1.2403656710708637,0.33992241695438546,0.27985491407310775
659,1.6897830159809994,0.35395435768642614,1.2403521579334031,0.34000030137447257,0.27986400241625287
660,1.6898098520086817,0.35400778339168326,1.2402643875295918,0.33996231147526784,0.2798940214067388
661,1.6897803341206412,0.3539467232564499,1.2403831521431403,0.34000696161610994,0.27985877892515687
662,1.6897248766794155,0.3539862025348131,1.2403921380411975,0.3399710456828888,0.27985162947458836
663,1.6898553027183216,0.35396549634772545,1.240305328962706,0.33997759734526223,0.27990601144103316
664,1.6898623666156027,0.3539449039446929,1.2402632807066616,0.34000279551991014,0.27989300870241984
665,1.6898501039547216,0.35394210733887593,1.2403069680315812,0.3400045480097837,0.27988816513138237
666,1.6898691422883407,0.3539591623721793,1.2402572688659055,0.33999546611156667,0.27990685745257293
667,1.6897045185980848,0.35400817137505985,1.2403765761013361,0.3399549177184794,0.27984738940848625
668,1.6897799049931008,0.3539614828382897,1.2403895876866404,0.33998712685138066,0.2798725147317935
669,1.689762150777432,0.3540019050326521,1.2403341333043254,0.33994743567562946,0.2798763084215511
670,1.689896689032074,0.35392837417889605,1.2402423280293857,0.3400079578325668,0.2799039409910742
671,1.68974636043542,0.3540175583468992,1.2403525018671702,0.33994074700799354,0.2798736033596211
672,1.689902810337001,0.3539855048578228,1.2401648907202296,0.33997307705199054,0.27993016248133684
673,1.6897147508759682,0.35399992154271487,1.2403989866149838,0.3399633669793883,0.27985569737714494
674,1.6897535880622891,0.35405182200782875,1.2402073373096354,0.3399224387875484,0.2798716309978567
675,1.689742601868677,0.35396388279421453,1.24038458658372,0.3399956469613007,0.2798426169415415
676,1.68979128269003,0.35402481540054376,1.240252196613485,0.3399372454760112,0.27989070461384863
677,1.6898575634968829,0.3539568973949601,1.240297180260091,0.339994643187118,0.27990018500859887
678,1.689793141188209,0.3539135757497704,1.2403875798692297,0.3400211523976036,0.27985038782065585
679,1.689786683022421,0.3539650668285283,1.2402927193860722,0.3399799549538111,0.27985455773175083
680,1.6897608073909183,0.3539946110727995,1.2403429854571486,0.3399611741287718,0.2798663236748015
681,1.689763579230651,0.3539699224560939,1.2403563573464975,0.33997227698864935,0.2798599248266224
682,1.6897104801589502,0.35400300414933944,1.2403436609468166,0.33996208873205114,0.2798466889763698
683,1.6897613438871617,0.3539338640436754,1.2403553154993774,0.3400186959315857,0.27983668689832597
684,1.6897891435822054,0.35394661369242153,1.2403968092150819,0.34000714303766183,0.2798698967868482
685,1.6898952353958288,0.3540124244371019,1.2401328650542194,0.33994259136100613,0.2799353732237142
686,1.689831804211278,0.3539658748822276,1.240313605456611,0.33999330619805807,0.27989239638453617
687,1.6898659421272566,0.3539953138872924,1.2401798058205689,0.3399664399232066,0.27990359898026046
688,1.6899257537818517,0.3539399668782604,1.2402287013357178,0.3400025667338993,0.27992785300854456
689,1.689673123305423,0.3540154956521275,1.2403174294234978,0.33995451046764624,0.2798183439462886
690,1.6897414399432673,0.3539576661840786,1.240379177245331,0.3400030079704191,0.2798406820381519
691,1.6897616738091836,0.3540158656737777,1.240316902441788,0.33994331635137287,0.2798765842479053
692,1.6897091637826842,0.3539846129927476,1.2404223213852907,0.339974546621641,0.2798414853603858
693,1.6897812167773831,0.35402316684867363,1.2402502470413703,0.33994549549827824,0.2798853385508051
694,1.6898154944201598,0.35396000062807503,1.2403483791423051,0.33999653036635424,0.27988672565176903
695,1.6898720237211404,0.3539597259019822,1.2402873142300566,0.33999686222235664,0.2799096039587076
696,1.689785875042474,0.3539813108805713,1.240309656875635,0.3399812045839581,0.27987138736107975
697,1.6898362027067542,0.3539950597132812,1.240270870513298,0.33995682752412987,0.27990427498173076
698,1.6897818208443052,0.35393737509058876,1.2403994839941261,0.3400181779681328,0.27985974302659766
699,1.689731436694627,0.35403718710728843,1.240318171226593,0.33993635893718144,0.27987079248167673
700,1.6898141789815617,0.3539081653667557,1.2403920650936453,0.34003138081679013,0.2798641654185209
701,1.6896895823418296,0.3539604913899379,1.2404466459228234,0.3399902383132664,0.2798208199672373
702,1.6897561441097635,0.3539489114507606,1.2403827976950472,0.3400042820900084,0.2798485667911956
703,1.6898120242102284,0.3539819758844217,1.2402156268072604,0.3399703794448762,0.2798732979158866
704,1.689884332091942,0.3539262308967814,1.240284124290343,0.3400124294056761,0.2798979749041666
705,1.6898198055597944,0.35392906431123694,1.240287334091737,0.34001101285209867,0.27986344911666666
706,1.6898560089204757,0.3539559445899678,1.2403304351569904,0.3399910514138863,0.27990252675262306
707,1.6897435631936708,0.3540026440673434,1.240329263371287,0.3399627595512,0.27986045019726463
708,1.6897864672071385,0.35400767899720254,1.2403563550375114,0.3399518785494547,0.2798980850401884
709,1.6898523156528111,0.3539362435950501,1.2403030729846474,0.33999781195703416,0.27989023889273046
710,1.6898014637830892,0.35396330101181284,1.2403304609248416,0.33999812864143847,0.27987580517936134
711,1.6897196055642945,0.35405445742607644,1.2403146021956872,0.339919844631246,0.2798715382765749
712,1.689704845769843,0.35405386340368167,1.2402937344093954,0.3399246278474072,0.27985815023082117
713,1.6897530798382572,0.3540228343462493,1.240363708698015,0.339952067353005,0.27988157937157543
714,1.6898844741128376,0.3539320237660253,1.24018890886441,0.340021871993673,0.27988691717972586
715,1.6898090134717434,0.3539833385185075,1.2402803795522799,0.3399708870127968,0.27988507438705523
716,1.6898838927963087,0.35398383629167446,1.2401908335236553,0.3399655132430572,0.2799174082477107
717,1.6898363925766726,0.35400315330453724,1.240294045547577,0.3399463781290867,0.2799125642303424
718,1.689731062820495,0.35398850387921105,1.2403709037317914,0.33997155282601405,0.2798537527492787
719,1.6898100058130547,0.35401746709163884,1.240234633405405,0.3399498250006292,0.27989582994083056
720,1.6898937740544722,0.3539548968676052,1.2403016363120485,0.3399915887278965,0.27992662505751076
721,1.689881829543308,0.3539775683673991,1.2402743856580383,0.3399744012394793,0.279924998938114
722,1.6897632166513654,0.35400841207718253,1.2402935981128207,0.3399543777768413,0.27987200919998173
723,1.6898263599895782,0.3539622165512873,1.2402651633209896,0.3399921360229361,0.2798813228462983
724,1.689832126418313,0.3540111666552424,1.2402235437146922,0.33995328359893495,0.27990510700317406
725,1.6897864301487573,0.35396555531265184,1.2403053984673857,0.33999453812391933,0.2798616327251236
726,1.689724326446488,0.35401024616227006,1.2403023018229844,0.3399520665979571,0.27984581901230215
727,1.6897655763637616,0.3540130668556244,1.2403467564771706,0.3399610622562418,0.2798797334230459
728,1.6898314816014346,0.35399110853204596,1.2402835646820691,0.33997832171802667,0.279904202829904
729,1.6898465635708253,0.3539580438622645,1.2402808266503638,0.3399893988739964,0.2798947057335328
730,1.6898226202334392,0.3540142183081488,1.240227943697362,0.339947125662874,0.27990123483238405
731,1.689773577497776,0.3539188802013333,1.2403642254876677,0.34002797337298374,0.2798366381583089
732,1.6897515785233455,0.35396079197939023,1.2404011323204343,0.33999474037420035,0.279852805958277
733,1.6897724281922606,0.3540255631663639,1.2402460927332726,0.3399367485886916,0.27987777000229036
734,1.6898164263370916,0.35397105183113664,1.2402859342132142,0.33997433508141983,0.2798838756877416
735,1.6898181772054268,0.3539704262272815,1.2402638490465523,0.3399769314297765,0.2798782278855547
736,1.689842585186015,0.3539773948733726,1.2402866678416067,0.33997878629723205,0.27990336417202144
737,1.68978872316684,0.353976531785871,1.2403155667748407,0.3399833111883314,0.2798721413885619
738,1.6897689667389106,0.35395340454709207,1.2402895508063352,0.3399960212068787,0.27984148863042796
739,1.6897153479414035,0.35397740346737205,1.2404201644862587,0.339975921029772,0.2798396543556498
740,1.6897548227041863,0.35404356223873196,1.2403286211765714,0.33992305273408313,0.27988785121734844
741,1.6898254620141808,0.35401999600265693,1.240239863417372,0.3399441811586054,0.27990702645121157
742,1.6897474567492712,0.35398691412296684,1.2403543910874852,0.33995931815161123,0.2798546783571527
743,1.6897133157741644,0.3540115634184968,1.2403503944340892,0.3399511003988793,0.2798468702639875
744,1.6897651119613595,0.3539937713937797,1.240335652339008,0.3399761861035662,0.2798723185510964
745,1.6899647846270598,0.35391101458476837,1.2401907371349858,0.3400315584459109,0.2799263356015398
746,1.6897992741695613,0.3539464893675892,1.240368653457313,0.33999672907362033,0.27986864513687343
747,1.6896907636758645,0.35403905791348256,1.2403586458657503,0.33992373400485015,0.2798501912181793
748,1.6898451924632283,0.35395823669805604,1.2402950190722708,0.339985434991074,0.27989574677878476
749,1.6898539883967834,0.3539783912558366,1.240244191478415,0.3399852436977749,0.27990071849496384
750,1.6898249580162508,0.35395147477199546,1.2403078946569022,0.3399957307123792,0.27987846389156534
751,1.6897911425952097,0.35399852778787727,1.2402776246762488,0.3399627604618539,0.27987757322845136
752,1.6898292998794078,0.35398070254858033,1.2403252450773967,0.3399734415130794,0.27990570028180206
753,1.6898642378507593,0.3539770497813743,1.2402017837003987,0.33997421382204124,0.2799007181252283
754,1.689785994365912,0.353976150155289,1.2403157969041159,0.33999446947370804,0.2798732472663029
755,1.689809336965108,0.35402127857186594,1.240259739093884,0.3399511811595479,0.2798995154184338
756,1.6897080294341076,0.3540498225480742,1.2402433806243602,0.33993286500731457,0.2798479975966098
757,1.689880310951173,0.35395814845442614,1.2402557853903622,0.33999296681374525,0.27991096043428054
758,1.6897471150790777,0.35398396554800166,1.2404024284278354,0.3399758898327801,0.279863523887384
759,1.6898130349385112,0.3539968729908558,1.2402865784989334,0.3399558146613146,0.2798925739578017
760,1.6897212621773579,0.3539726884319215,1.2404471254850682,0.3399756368804397,0.279848078291365
761,1.6898097726515433,0.3539462750535857,1.2403622411055988,0.34001373935933377,0.27987447423206546
762,1.6897708698246248,0.3539724261134886,1.2403467057286919,0.3399802522196411,0.27986056021174754
763,1.6898085369565217,0.3539743599841936,1.2402986313343125,0.33998913647587836,0.2798811763799638
764,1.6898226396761127,0.3539882514192711,1.2402724823687847,0.33997358908423997,0.2798932362507716
765,1.689831407657513,0.3539233077085825,1.2403491879780375,0.34001889763348314,0.2798771753838337
766,1.689733070837465,0.3540228172191951,1.2403490850926935,0.33994551137962614,0.27986733096546845
767,1.6898706117654447,0.3539694761369416,1.240242912996227,0.33997607866863166,0.2799068978978776
768,1.6897126471846065,0.3540277034854008,1.2403453121235166,0.33993505228133675,0.2798524698083642
769,1.6898188605563986,0.3539028395304311,1.2403552131287041,0.34004769249576033,0.2798622637345361
770,1.6898159281152432,0.3540110399258571,1.2402280174662497,0.3399531266281262,0.27990035948115527
771,1.689814435056694,0.35396483567837944,1.2403158064462119,0.3399880053416828,0.2798814492747451
772,1.689799242680842,0.3539838864673821,1.2403080361405612,0.3399726840611641,0.2798836798915278
773,1.6897613646600174,0.35394899834384463,1.240328062579737,0.3400061585708013,0.27983800873303055
774,1.689840516576522,0.35395794982397133,1.2403171023219512,0.33999841538876485,0.27989927441830237
775,1.6897574675729041,0.35402424212012,1.2402533552118689,0.3399405371913747,0.27986830330642776
776,1.689747581754614,0.354019008732943,1.2403352315135239,0.33994403098585096,0.27987398454953416
777,1.689776529995222,0.35397760163496766,1.2403777835473664,0.3399829785967394,0.2798682160342412
778,1.6897287132320322,0.35399690971914993,1.2403874057376216,0.33997095826378176,0.2798566493935112
779,1.6897269584227808,0.3539771838744481,1.240395130589087,0.3399732519392903,0.2798427194005343
780,1.6899272830646643,0.3539463190215337,1.2401844503870745,0.34000236742430323,0.27992084744049317
781,1.6898621605154687,0.3539494663362971,1.240354227054499,0.33999812773331756,0.27991471951155833
782,1.6897990744862517,0.3540044077055815,1.2402362339872925,0.3399578945464372,0.27988004056441906
783,1.6898439220735118,0.3540110546884629,1.2402116228024276,0.3399425984765628,0.27990896660060627
784,1.6899130487028275,0.35394423718202905,1.2402833814962015,0.3400013017453449,0.2799285828705033
785,1.6898206535269042,0.3539777064339917,1.2402783513383184,0.33996738474421995,0.279886831630271
786,1.689725471154891,0.35398762244729043,1.2403995967868826,0.3399764030167611,0.27984899912519245
787,1.6897829797167074,0.35392772774484754,1.2403965185309993,0.3400227362466773,0.27985391072390625
788,1.6897953441099414,0.353997064721084,1.2403255732176315,0.3399612170896339,0.27988932564159325
789,1.6897471478769948,0.3540088664946872,1.2402704049183482,0.3399482604763301,0.27985579270106525
790,1.6897601196666305,0.354041110441722,1.2402289395985626,0.33993205417117695,0.27987332243131896
791,1.689821149006903,0.35396408898877074,1.2402899163809813,0.33999701556078715,0.27987814730477717
792,1.6897396108616134,0.35398982283123726,1.2403558787021753,0.33996536393045373,0.27985570802853593
793,1.6897144352547462,0.3540295768482343,1.2403326296224948,0.3399441180493856,0.27985684587469306
794,1.689727078895046,0.3539678547856995,1.2404285657212166,0.33998861277311027,0.2798484694870903
795,1.6897870266598967,0.3540158682906355,1.2402368493855493,0.33993559352067765,0.2798823286973165
796,1.689776052234207,0.35402088525902675,1.2403302338437343,0.33994414231707215,0.2798880519136216
797,1.6898347736828072,0.35399682716660663,1.240195962218441,0.3399620687678129,0.27989277365122706
798,1.6898523507653878,0.3539285306893277,1.240285355803553,0.34001607692724295,0.2798805613612818
799,1.6897764126581274,0.3540306562184938,1.2402811036465997,0.3399242742402191,0.27988655914351734
800,1.6897548602560228,0.3540637579614809,1.2402650974946403,0.33991697836871215,0.279892906808654
801,1.6898182838892974,0.35396975898112687,1.2403181597005948,0.3399822916079873,0.27988507854362144
802,1.689901888517717,0.3539483498394245,1.2402016342830777,0.33999421190321755,0.2799122455547902
803,1.6896552662259552,0.3540773335297508,1.2403503102646556,0.33989861314772685,0.2798465385410122
804,1.6898074609144755,0.35397081691899956,1.2402520457391637,0.3399873832096759,0.2798658501805568
805,1.6898557832827612,0.35391604813181926,1.240363051256387,0.34002533484145064,0.2798879954081238
806,1.6897260790915798,0.35404584502005404,1.240308103115617,0.3399162090224093,0.279870893385084
807,1.6898959910052027,0.3539080628495963,1.2402416802410785,0.340025358227552,0.2798914740851013
808,1.689794782954905,0.3539514358595338,1.2403296131298727,0.3399945312924519,0.27986221877170114
809,1.6897720222696149,0.3540056603606488,1.2403021090986424,0.3399407209183918,0.2798743134068859
810,1.689701030702158,0.35399589439975027,1.2403843677425253,0.339963512385635,0.27983588080426075
811,1.6898095112035294,0.3539451339994367,1.2403435884878447,0.3399981360913329,0.27986886548663137
812,1.6898795266317526,0.3539253593370313,1.240237702063576,0.34001339718557305,0.27988677765646497
813,1.6897910535730978,0.35399248586732807,1.2403036805358612,0.33996253475495103,0.2798795347046756
814,1.689819769312812,0.35400102329910194,1.2402673448733719,0.33995543747626217,0.2798974042642798
815,1.689737510545541,0.3540394329985141,1.2403102192408932,0.33993530636203173,0.2798748842888971
816,1.6897735507886567,0.35402782627906937,1.2403654040484329,0.3399255767584416,0.279899327957519
817,1.6898184655885855,0.35394920309147454,1.2403268126635645,0.34000203883275065,0.2798786698643416
818,1.6897921237447662,0.3539643400478876,1.2403361132057296,0.33998600594210104,0.2798664210183859
819,1.6897257070934126,0.3540591625068804,1.2402362274017105,0.3399205314731573,0.2798611588754446
820,1.6897873813844506,0.353998477054613,1.2402594142615806,0.3399535780939756,0.27987255563825497
821,1.689818870974149,0.35397678487361567,1.2403204677472068,0.33996393647217976,0.2798917416974692
822,1.6897081777560192,0.3540770423552807,1.2403136663991357,0.33990225066504104,0.2798740853297482
823,1.6897007613177966,0.35401896523877596,1.2403526989959315,0.33994671556265765,0.2798424320915375
824,1.6898691365863294,0.3539529996198746,1.2403039474405406,0.34000357228872474,0.2799118603226977
825,1.6898953290623555,0.35393754468022814,1.2401815755726142,0.3400048612683539,0.27989714364384066
826,1.6897783991214463,0.35399129569252535,1.2403252277897725,0.339975655902888,0.27987378007874997
827,1.6897107652448196,0.35403144690910393,1.24037244352819,0.3399345401031255,0.27986269886158516
828,1.6896918008715562,0.35406674576306174,1.2402871518717085,0.339905639068925,0.2798548463288049
829,1.6898021966606955,0.3539462235956628,1.2403305882940294,0.3400098441393885,0.2798652919247326
830,1.6898567063968801,0.3540239596597617,1.240179079263538,0.3399376249389069,0.2799183341330431
831,1.6897945038628581,0.3539803048747665,1.2402458340556064,0.3399680101410485,0.27986410256232247
832,1.689717572744622,0.35401651197226,1.2402946324012496,0.33994525664067876,0.27984587727376925
833,1.6898073702107062,0.3539910157460832,1.2403284536133146,0.3399670932979163,0.2798959551443116
834,1.689779792775442,0.35395924703053155,1.2403438204698234,0.34000068110302045,0.2798616101442098
835,1.6898343243072287,0.3539986756293408,1.2401990942764902,0.3399602301524022,0.27989756447287445
836,1.6898014495568334,0.3539654050047516,1.2402941320050072,0.3399924387769921,0.27987295862706996
837,1.689793751508538,0.3540495633478911,1.24016160966949,0.33991753522277257,0.279891020750883
838,1.6897493920097362,0.3539967402324881,1.2403129252038723,0.3399598162308949,0.27985925990285687
839,1.6897370875832578,0.35403558531793783,1.2402665552065708,0.3399391014901691,0.2798632306914668
840,1.6898433544540281,0.3539654446392459,1.240318988670789,0.33998756729851615,0.2799051466145563
841,1.6897390637685203,0.3540268771561596,1.240321092406103,0.33994616297326274,0.27986760428365565
842,1.689767761547674,0.3539614233236958,1.240366661443797,0.33998617821202676,0.2798547233221289
843,1.6898812898320308,0.3539534108774916,1.240210372339496,0.33999420412111653,0.279899429345818
844,1.6898270059525815,0.35400237720356814,1.2402371391787095,0.33995046317208777,0.27989897147217563
845,1.6897514333352595,0.3540141653592711,1.240310100251999,0.33994648827794277,0.2798655610474158
846,1.689874914324621,0.3540168884962707,1.2401635218645792,0.3399475950434648,0.2799263378283264
847,1.6897895063483268,0.3539703304499216,1.2403255530522046,0.3399813348918339,0.2798714334111019
848,1.6898913748809385,0.35396932118171226,1.2402670941000045,0.33998418780495676,0.27992151755609307
849,1.6897885767004892,0.3539893581092865,1.240275144250272,0.33995949338065146,0.2798719209239149
850,1.6898092878756228,0.3539680941126262,1.2403258204501013,0.3399928687488919,0.2798802394619714
851,1.689661584755869,0.35399560931697055,1.2404900682198945,0.3399675524170826,0.2798302212157553
852,1.689936521654882,0.35392885435847815,1.2401853337081883,0.3400102657478454,0.2799184688796438
853,1.689741753692093,0.35400343785724003,1.2403456070942442,0.3399475175376984,0.2798606749801944
854,1.6898152411587493,0.35392271195948743,1.2403383695138634,0.3400371743531451,0.2798668667160581
855,1.6898838344588754,0.35399067563280595,1.2402744847018712,0.33997337723484916,0.27993542131888
856,1.6899071306217752,0.3539319242034773,1.240291364448144,0.34001285242743995,0.2799167843366909
857,1.6897113883854562,0.35399590021654304,1.2403764965401642,0.33996167013913386,0.27984399728362563
858,1.6898307619944244,0.3539843168292757,1.2402338688443213,0.3399806972182102,0.2798882991446903
859,1.6898616424443662,0.35397951563764674,1.240273381821433,0.3399726792428262,0.2799144265602076
860,1.6897802876522958,0.3539931482698537,1.240329697245057,0.33996164975431464,0.27987490458641956
861,1.6897688734439613,0.3540434775901871,1.240297740788337,0.3399270981327283,0.2798942989405038
862,1.6898145130722027,0.3539494500997349,1.24035353937303,0.33999242632819343,0.27987977885255166
863,1.689833718650437,0.3539550202292086,1.2402868621850882,0.3400010459116218,0.279884342048791
864,1.6897973079007083,0.353980122776296,1.240313106214515,0.3399736171906884,0.2798822920762443
865,1.6897118605847394,0.35403121859740405,1.2404406566337582,0.3399325692180771,0.2798743118542359
866,1.6898908014423708,0.35400809893421964,1.2402697663275086,0.3399478186374717,0.27994926916720414
867,1.6897505229811407,0.35406489709774897,1.2402994506195657,0.33990871302392417,0.27989206358053514
868,1.6898180915608074,0.35391812921957594,1.2403849087515468,0.3400210798955496,0.27987184171856
869,1.6897986912177656,0.3539547920103029,1.2403222085632464,0.3399910340581303,0.27986539749892336
870,1.6897569583475667,0.35399477436994353,1.2403526422284654,0.3399683247737392,0.279866303400212
871,1.6898707292650568,0.3539558175050989,1.2401839218209345,0.3400062966011322,0.279888146001264
872,1.6898540846815642,0.35396083983160787,1.2402507335530844,0.33998517142059326,0.2798975665720566
873,1.6897263968643372,0.3540033302450437,1.2404075728980222,0.33995572514620304,0.27985982507471113
874,1.6899594527971509,0.35389408462775607,1.2402984695370747,0.3400406593542336,0.2799307076894716
875,1.689838853496597,0.3539939900795867,1.240277919849056,0.33996732381399375,0.279908862999714
876,1.6898263829248266,0.3539687722454984,1.2403047292896865,0.3399838552452757,0.27988905225166427
877,1.689814395667996,0.35402291899886096,1.2402511371828535,0.33994875379155665,0.27990480382857663
878,1.6897771742622074,0.35401252150503487,1.240358957276996,0.3399403517007101,0.2798906020793409
879,1.6897542739203053,0.3539652654444233,1.2403827575129045,0.33999055429962566,0.2798529853623027
880,1.6898192103855274,0.35397647963787726,1.240350578623936,0.33998011416815943,0.27989553125557826
881,1.689764314449888,0.35394905352362865,1.2403320417343164,0.3400083122979024,0.2798420001726232
882,1.689824868062086,0.35397870286895633,1.2402723637134163,0.33997434579064645,0.27988744905033824
883,1.6898441658089327,0.3539755637933427,1.2402508523751359,0.339976853113236,0.27989382737841906
884,1.6898767803413541,0.3539273477849644,1.2402572719199783,0.34002388092417984,0.27989419158235207
885,1.6898009154112816,0.3539739329253704,1.2402972852094116,0.3399881419343221,0.279875361093685
886,1.6897264041503677,0.35406318107295165,1.2403400928464423,0.3399078630116582,0.27988289042157427
887,1.6899273575633504,0.3539137321505394,1.2402081079825922,0.3400301868095325,0.27991284171890635
888,1.6898103248105223,0.3539376937586742,1.2403184290515752,0.34000250847540187,0.2798642726986222
889,1.6897080379579468,0.35395916472777916,1.2404072329797495,0.3399863860506406,0.27982671697136524
890,1.6898443135583956,0.3539693693560395,1.240232738584971,0.3399810424202444,0.27989014514996113
891,1.6898718481987323,0.3540040953364034,1.2402138156131834,0.3399543632285132,0.27992380201716477
892,1.6897679192990431,0.35397968025576815,1.2403230539390315,0.33998311638954243,0.27985886578520075
893,1.6897419482639184,0.3540052781813483,1.2403173011193767,0.3399525056809137,0.2798611171147939
894,1.6897505018233467,0.35396389763607244,1.2404022279652305,0.33998932055797343,0.2798509274603449
895,1.6898385640175655,0.35401546408183315,1.24020084568845,0.33995117669172953,0.27990867784717965
896,1.6897835679502502,0.3539957795550656,1.2403381661498447,0.33995828529323147,0.2798849875255457
897,1.689833202401095,0.3539631838342536,1.240282389370318,0.33998672867036195,0.27988774384609844
898,1.6898283446639133,0.35402069442337963,1.240198108694508,0.339942339159833,0.2799040010055577
899,1.6897725998863673,0.3539778773351642,1.2403596943236086,0.3399792574853181,0.2798706385218554
900,1.6897753192915395,0.3539519046858766,1.2403495911118245,0.3400012278523745,0.2798574139897556
901,1.6897539225740366,0.3539849129233818,1.2403633013193376,0.3399719286050832,0.27986393584135394
902,1.689804380016079,0.35398858580768783,1.2402739129752265,0.3399672689486495,0.279885312950571
